"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"74","RT @Guatevision_tv: #TráficoGT | Un accidente en el km 135 de la ruta Interamericana deja un muerto. #FrenemosLosAccidentes
Vía: @Provial h…",FALSE,0,NA,2019-10-19 14:06:47,FALSE,NA,"1185557913349304320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Memito9075",1,TRUE,FALSE,NA,NA
"75","Los del carril izquierdo sin educacion vial, por eso es que el trafico se vuelve peor. En Guatemala no se sabe resp… https://t.co/kg2F7p6ZgM",FALSE,1,NA,2019-10-19 14:06:23,TRUE,NA,"1185557812203659266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmanuelFer",0,FALSE,FALSE,NA,NA
"76","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 14:01:47,FALSE,NA,"1185556652176609280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pablonet1984",61,TRUE,FALSE,NA,NA
"77","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 13:49:13,FALSE,NA,"1185553492573855744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mjuarez628",61,TRUE,FALSE,NA,NA
"78","#TráficoGT | Un accidente en el km 135 de la ruta Interamericana deja un muerto. #FrenemosLosAccidentes
Vía:… https://t.co/tnsGh6iuIp",FALSE,3,NA,2019-10-19 13:37:46,TRUE,NA,"1185550608906047488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",1,FALSE,FALSE,NA,NA
"79","RT @prensa_libre: #FrenemosLosAccidentes | @Provial reporta una persona muerta en un accidente de #TráficoGT en el km 135 de la ruta Intera…",FALSE,0,NA,2019-10-19 13:37:03,FALSE,NA,"1185550429872181248",NA,"<a href=""https://noticiasguatemala2.com"" rel=""nofollow"">Pota APP</a>","NoticiasGT_",2,TRUE,FALSE,NA,NA
"80","#FrenemosLosAccidentes | @Provial reporta una persona muerta en un accidente de #TráficoGT en el km 135 de la ruta… https://t.co/VB1QtcbyuM",FALSE,3,NA,2019-10-19 13:36:48,TRUE,NA,"1185550368027107329",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",2,FALSE,FALSE,NA,NA
"81","#FrenenemosLosAccidentes | Una persona resultó herida en un accidente de #TráficoGT en el km 55 de la ruta al Atlán… https://t.co/bwoaMWZHOP",FALSE,7,NA,2019-10-19 13:35:21,TRUE,NA,"1185550000996139008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",0,FALSE,FALSE,NA,NA
"82","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 13:33:37,FALSE,NA,"1185549564973113344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","s_movi",61,TRUE,FALSE,NA,NA
"83","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 13:21:51,FALSE,NA,"1185546603291185158",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RubenAldanaGT",61,TRUE,FALSE,NA,NA
"84","RT @prensa_libre: #TráficoGT | @PMT_VILLANUEVA informa que no se habilitarán carriles reversibles el lunes 21 de octubre por el asueto naci…",FALSE,0,NA,2019-10-19 13:17:21,FALSE,NA,"1185545471453990913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adanyovani70s1",7,TRUE,FALSE,NA,NA
"85","RT @prensa_libre: #TráficoGT | @PMT_VILLANUEVA informa que no se habilitarán carriles reversibles el lunes 21 de octubre por el asueto naci…",FALSE,0,NA,2019-10-19 12:23:09,FALSE,NA,"1185531832886091782",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WilfredoRodas4",7,TRUE,FALSE,NA,NA
"86","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 12:17:13,FALSE,NA,"1185530338858156032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sagastumeve",61,TRUE,FALSE,NA,NA
"87","Demos gracias a Dios por un día mas. En unos momentos iniciamos con la información mas sobresaliente del #traficogt nacional.",FALSE,3,NA,2019-10-19 12:01:06,FALSE,NA,"1185526282160934918",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Notirumbosgt",0,FALSE,FALSE,NA,NA
"88","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 11:31:19,FALSE,NA,"1185518787350745088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eacuezzi",61,TRUE,FALSE,NA,NA
"89","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 10:36:01,FALSE,NA,"1185504872684249088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luisa36956804",61,TRUE,FALSE,NA,NA
"90","RT @amilcarmontejo: Ataque armado.

9 avenida 15 calle colonia La Verbena #TransitoGT zona 7. Un hombre fallecio sobre banqueta. Ministerio…",FALSE,0,NA,2019-10-19 10:35:16,FALSE,NA,"1185504682510303232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luisa36956804",7,TRUE,FALSE,NA,NA
"91","RT @leonel10gc: #TraficoGt a la altura de peri Roosevelt por el lado de la calzada San Juan hay personas tirando grasa y hollín a los vidri…",FALSE,0,NA,2019-10-19 07:53:55,FALSE,NA,"1185464078078283776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","V1rtuz",1,TRUE,FALSE,NA,NA
"92","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 07:43:46,FALSE,NA,"1185461522723758080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarioSa02417616",61,TRUE,FALSE,NA,NA
"93","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-19 06:10:43,FALSE,NA,"1185438104183803904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngelMu68532772",29,TRUE,FALSE,NA,NA
"94","RT @ConsejoMontejo: ""Porfa difundir. Se lo robaron a un amigo el fin de semana. Si lo ven avisar a PNC y al número q aparece en la imagen""…",FALSE,0,NA,2019-10-19 05:57:57,FALSE,NA,"1185434892378742787",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Plumasverdesver",87,TRUE,FALSE,NA,NA
"95","RT @ConsejoMontejo: Se robaron automóvil negro, hyundai accent, placa P-778HGZ en zona 11.

Si lo mira, si está en algún parqueo, predio o…",FALSE,0,NA,2019-10-19 05:57:14,FALSE,NA,"1185434710907981824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Plumasverdesver",126,TRUE,FALSE,NA,NA
"96","Mt.6:34: Así que, no os afanéis por el día de mañana, porque cada día traerá su afán Hasta mañana con mas informaci… https://t.co/fQpMKRHGPM",FALSE,2,NA,2019-10-19 05:45:03,TRUE,NA,"1185431644829827072",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Notirumbosgt",0,FALSE,FALSE,NA,NA
"97","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 05:27:52,FALSE,NA,"1185427322272468992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","herreraleopold1",61,TRUE,FALSE,NA,NA
"98","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 05:21:08,FALSE,NA,"1185425626343325697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Juan_Chu1000",61,TRUE,FALSE,NA,NA
"99","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 05:14:32,FALSE,NA,"1185423966640447488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chiscoming",61,TRUE,FALSE,NA,NA
"100","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 05:12:20,FALSE,NA,"1185423413906681857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jamenez18",61,TRUE,FALSE,NA,NA
"101","Por seguridad de todos a este no hay que dejarlo manejar. Anda hablando babosadas. Hasta Aguilera se siente con pen… https://t.co/j4OEj1sAv2",FALSE,1,NA,2019-10-19 05:09:18,TRUE,NA,"1185422649943613440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eltraficogt",0,FALSE,FALSE,NA,NA
"102","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 05:07:59,FALSE,NA,"1185422320409743360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmquiroa",61,TRUE,FALSE,NA,NA
"103","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 05:05:43,FALSE,NA,"1185421748914851840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shisharron",61,TRUE,FALSE,NA,NA
"104","Cuando comiences a ver lo que vales, dejarás de ver personas que no lo hacen. #TraficoGT",FALSE,0,NA,2019-10-19 04:45:29,FALSE,NA,"1185416657071685632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sebasbrenner",0,FALSE,FALSE,NA,NA
"105","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 04:37:27,FALSE,NA,"1185414634569916416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ElvisDanyLopez",61,TRUE,FALSE,NA,NA
"106","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 04:37:15,FALSE,NA,"1185414585999855616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marvinoliva15",61,TRUE,FALSE,NA,NA
"107","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 04:37:08,FALSE,NA,"1185414556157394944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amarilisnajera2",61,TRUE,FALSE,NA,NA
"108","RT @amilcarmontejo: Ataque armado.

9 avenida 15 calle colonia La Verbena #TransitoGT zona 7. Un hombre fallecio sobre banqueta. Ministerio…",FALSE,0,NA,2019-10-19 04:28:58,FALSE,NA,"1185412497991520256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eacuezzi",7,TRUE,FALSE,NA,NA
"109","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 04:21:11,FALSE,NA,"1185410541025660928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clapiedrasanta",61,TRUE,FALSE,NA,NA
"110","RT @Noti_Atlantico: Dejan semirremolque o estanque en ""V"" cruzado en ruta El Atlántico, km 16 #TransitoGT zona 25.

Afecta a usuarios que s…",FALSE,0,NA,2019-10-19 04:18:53,FALSE,NA,"1185409961981104128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jiflores_1",6,TRUE,FALSE,NA,NA
"111","RT @Guatevision_tv: [#TRÁFICOGT] @SantosDalia reporta fuerte accidente de #TráficoGT sobre el km 15 de la ruta al Pacífico, carriles con di…",FALSE,0,NA,2019-10-19 04:14:06,FALSE,NA,"1185408758920335360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlejandroMuhun",5,TRUE,FALSE,NA,NA
"112","RT @gerfranreyes: En el reversible de la Aguilar Batres un motorista chocó a otro, y así los dos 👇🏼😁

#TraficoGT #TransitoGT https://t.co/p…",FALSE,0,NA,2019-10-19 04:08:07,FALSE,NA,"1185407253207310337",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","soytipazo",2,TRUE,FALSE,NA,NA
"113","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 04:06:39,FALSE,NA,"1185406881545752577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramirez_juanma",61,TRUE,FALSE,NA,NA
"114","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 04:04:50,FALSE,NA,"1185406427692748800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcomvms",61,TRUE,FALSE,NA,NA
"115","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 04:00:42,FALSE,NA,"1185405384258920449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ronaldobarrios5",61,TRUE,FALSE,NA,NA
"116","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 04:00:28,FALSE,NA,"1185405329070276608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pushka08",61,TRUE,FALSE,NA,NA
"117","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 04:00:09,FALSE,NA,"1185405249206571008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ana78419017",61,TRUE,FALSE,NA,NA
"118","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 03:59:59,FALSE,NA,"1185405206202322944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Violetrebelde",61,TRUE,FALSE,NA,NA
"119","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 03:56:34,FALSE,NA,"1185404346915282944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ang3lrosal3s",61,TRUE,FALSE,NA,NA
"120","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 03:56:12,FALSE,NA,"1185404253608775680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marioch44660088",61,TRUE,FALSE,NA,NA
"121","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 03:46:42,FALSE,NA,"1185401861668519936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ekruano",61,TRUE,FALSE,NA,NA
"122","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 03:45:13,FALSE,NA,"1185401490770464768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rossanachin2",61,TRUE,FALSE,NA,NA
"123","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 03:39:25,FALSE,NA,"1185400031546880000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OscarPrezMonro1",61,TRUE,FALSE,NA,NA
"124","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 03:38:56,FALSE,NA,"1185399910520295424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ricardocajina",61,TRUE,FALSE,NA,NA
"125","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 03:38:20,FALSE,NA,"1185399756899663872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Poncho_gt",61,TRUE,FALSE,NA,NA
"126","RT @ConsejoMontejo: Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias por…",FALSE,0,NA,2019-10-19 03:37:27,FALSE,NA,"1185399534995808256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",61,TRUE,FALSE,NA,NA
"127","Esta placa la encontró Charly Hernández. Si es suya por favor comunicarse al número de teléfono 4014-7891.

Gracias… https://t.co/UUM0qaPwFg",FALSE,16,NA,2019-10-19 03:36:40,TRUE,NA,"1185399339197386752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConsejoMontejo",61,FALSE,FALSE,NA,NA
"128","#TraficoGt a la altura de peri Roosevelt por el lado de la calzada San Juan hay personas tirando grasa y hollín a l… https://t.co/g8rk4h74Kr",FALSE,0,NA,2019-10-19 03:26:40,TRUE,NA,"1185396821830619136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leonel10gc",1,FALSE,FALSE,NA,NA
"129","𝗧𝗮𝘅𝗶𝘀𝘁𝗮 𝗮𝗿𝗺𝗮𝗱𝗼! 
Alguien tiene que reportarle. 

@amilcarmontejo @muniguate
#traficogt #transitogt #precauciongt… https://t.co/7qYKUz9PE5",FALSE,0,NA,2019-10-19 03:25:48,TRUE,NA,"1185396604301389824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","deGuateNews",0,FALSE,FALSE,NA,NA
"130","RT @prensa_libre: #TráficoGT | @PMT_VILLANUEVA informa que no se habilitarán carriles reversibles el lunes 21 de octubre por el asueto naci…",FALSE,0,NA,2019-10-19 03:21:43,FALSE,NA,"1185395576935985154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anafa0881",7,TRUE,FALSE,NA,NA
"131","RT @amilcarmontejo: Ataque armado.

9 avenida 15 calle colonia La Verbena #TransitoGT zona 7. Un hombre fallecio sobre banqueta. Ministerio…",FALSE,0,NA,2019-10-19 02:58:02,FALSE,NA,"1185389614317686787",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mariel1868",7,TRUE,FALSE,NA,NA
"132","RT @amilcarmontejo: Ataque armado.

9 avenida 15 calle colonia La Verbena #TransitoGT zona 7. Un hombre fallecio sobre banqueta. Ministerio…",FALSE,0,NA,2019-10-19 02:20:27,FALSE,NA,"1185380156753494016",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",7,TRUE,FALSE,NA,NA
"133","RT @amilcarmontejo: Ataque armado.

9 avenida 15 calle colonia La Verbena #TransitoGT zona 7. Un hombre fallecio sobre banqueta. Ministerio…",FALSE,0,NA,2019-10-19 02:17:59,FALSE,NA,"1185379537250607104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ANDREE_CFG",7,TRUE,FALSE,NA,NA
"134","Ataque armado.

9 avenida 15 calle colonia La Verbena #TransitoGT zona 7. Un hombre fallecio sobre banqueta. Minist… https://t.co/vLY9GR5oFO",FALSE,13,NA,2019-10-19 02:17:48,TRUE,NA,"1185379489141923841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",7,FALSE,FALSE,NA,NA
